uid,facilityInternal,agencyInternal,agencyFullNameInternal,stateInternal,company,canonicalFacilityId,created,hidden_override,notes,googlePlaceName,address,longitude,latitude,county,googlePlaceId,state
7c4f422e16a7d0,MA DOC - MCI FRAMINGHAM,,,MA,SECURUS,9482,2021-01-08T21:41:03.467Z,false,,MCI-Framingham,"99 Loring Dr, Framingham, MA 01702, United States",-71.4086008,42.2672627,Middlesex County,ChIJR-e5kCKI44kR5doqP5ayWrU,MA
c80993725e6a85,TDCJ - GURNEY,,,TX,SECURUS,9483,2021-01-09T02:03:54.930Z,false,,Joe F Gurney Transfer Facility,"1385 Farm-To-Market Rd 3328, Palestine, TX 75803, United States",-95.8249769,31.7589837,Anderson County,ChIJLVPJYKWOSIYRmKbCdyciwHs,TX
c6f5708e3f9fec,ALEXANDRIA DETENTION CENTER,,,VA,SECURUS,9484,2021-01-09T16:54:14.043Z,false,,Alexandria Detention Center,"2001 Mill Rd, Alexandria, VA 22314, United States",-77.064329,38.797634,,ChIJAf4GOK6xt4kR7Il23gQsLmA,VA
813e31bc787868,ASH STREET JAIL & REGIONAL LOCK UP,,,MA,SECURUS,9485,2021-01-08T21:27:12.573Z,false,,Bristol County Jail House,"226 Ash St, New Bedford, MA 02740, United States",-70.9344514,41.6335027,Bristol County,ChIJb9rNkY3j5IkRcy9Bl6ruDLQ,MA
fe8f9e42ceccf2,TDCJ - BETO,,,TX,SECURUS,9486,2021-01-09T01:54:45.691Z,false,,Texas Department of Criminal Justice - George Beto Unit,"1391 Farm-To-Market Rd 3328, Tennessee Colony, TX 75880, United States",-95.8231687,31.7547889,Anderson County,ChIJMZ5D9bCOSIYRYGEgcp5pbt8,TX
4d4062c3122186,BRISTOL COUNTY FAUNCE CORNER,,,MA,SECURUS,9487,2021-01-08T21:30:06.845Z,false,,Bristol County Jail and House of Correction,"400 Faunce Corner Rd, North Dartmouth, MA 02747, United States",-70.9955909,41.6656872,Bristol County,ChIJZV3pbLHk5IkRh0fB2XXIlck,MA
fa75a92e397dfe,TDCJ - POWLEDGE,,,TX,SECURUS,9488,2021-01-09T02:16:42.990Z,false,,Louis c Powledge Unit,"1400 FM3452, Palestine, TX 75803, United States",-95.80287369999999,31.7342262,Anderson County,ChIJDT1d9y6JSIYRIKSoJv1FDN4,TX
905114ae90b9e2,RI DOC - MINIMUM SECURITY FACILITY,,,RI,SECURUS,9489,2021-01-09T01:19:28.055Z,false,,Rhode Island Department of Corrections - Minimum Security Facility,"16 Howard Ave, Cranston, RI 02920, United States",-71.463104,41.742247,Providence County,ChIJl0zOnKBP5IkRlbmWKF346dI,RI
be6c29ee12ffbb,FRANKLIN COUNTY JAIL,,,MA,SECURUS,9490,2021-01-08T21:33:36.644Z,false,,Franklin County Jail,"160 Elm St, Greenfield, MA 01301, United States",-72.6125259,42.5970191,Franklin County,ChIJyfqHQE0v4YkRsOH4L0TnniM,MA
b8e733ccea472a,RI DOC - MINIMUM SECURITY FACILITY-ATTORNEY,,,RI,SECURUS,9491,2021-01-09T01:19:41.238Z,false,,Rhode Island Department of Corrections - Minimum Security Facility,"16 Howard Ave, Cranston, RI 02920, United States",-71.463104,41.742247,Providence County,ChIJl0zOnKBP5IkRlbmWKF346dI,RI
115d715b63f7ad,TDCJ - BOYD,,,TX,SECURUS,9492,2021-01-09T01:54:56.137Z,false,,TDCJ-ID Boyd Unit,"200 Spur 113, Teague, TX 75860, United States",-96.1995532,31.6717416,Freestone County,ChIJB11o4se6SIYRj_RClRwr-wE,TX
f763b242bb8a4b,RI DOC - JOHN J MORAN MEDIUM SECURITY FACILITY,,,RI,SECURUS,9493,2021-01-09T01:18:53.450Z,false,,Rhode Island Department of Corrections John J. Moran Facility,"40 Howard Ave, Cranston, RI 02920, United States",-71.4657884,41.7450001,Providence County,ChIJXRsk1rFO5IkRwHMRYXdwoQM,RI
6808cee2aeb395,TDCJ - DUNCAN,,,TX,SECURUS,9494,2021-01-09T02:00:12.984Z,false,,TDCJ Rufus H. Duncan Unit,"1502 S 1st St, Diboll, TX 75941, United States",-94.8031622,31.1715679,Angelina County,ChIJkw01i1JrOIYRUNWboukzq2k,TX
30cf8923ab852c,IL DOC - WESTERN ILLINOIS CORRECTIONAL CENTER,,,IL,SECURUS,9495,2021-03-01T18:14:32.183Z,false,,Western Illinois Correctional,"2500 IL-99, Mt Sterling, IL 62353, United States",-90.7509645,39.9626199,Brown County,ChIJC93eMgoo3ocRAks1NS69DiY,IL
793ca91fd7fb1f,RI DOC - MAXIMUM SECURITY FACILITY-ATTORNEY,,,RI,SECURUS,9496,2021-01-09T01:19:15.730Z,false,,Rhode Island Department of Corrections John J. Moran Facility,"40 Howard Ave, Cranston, RI 02920, United States",-71.4657884,41.7450001,Providence County,ChIJXRsk1rFO5IkRwHMRYXdwoQM,RI
121b8d7df3fd18,RI DOC - INTAKE SERVICE CENTER,,,RI,SECURUS,9497,2021-01-09T01:18:39.357Z,false,,Rhode Island Department of Corrections Anthony P. Travisono Intake Service Center,"18 Slate Hill Dr, Cranston, RI 02920, United States",-71.46388689999999,41.7487813,Providence County,ChIJ30YdtblO5IkRl7ChvfdVguM,RI
0c0867a176c650,TDCJ - LEWIS,,,TX,SECURUS,9498,2021-01-09T02:09:54.413Z,false,,Gib Lewis Unit,"777 FM3497, Woodville, TX 75990, United States",-94.3976533,30.7960044,Tyler County,ChIJZXHUaxj5OIYRGiIIpVoS1jY,TX
c6e3a031031ebd,RI DOC - HIGH SECURITY CENTER,,,RI,SECURUS,9499,2021-01-09T01:18:11.602Z,false,,Rhode Island Department of Corrections High Security Center,"54 Power Rd., Cranston, RI 02920, United States",-71.46184939999999,41.749379,Providence County,ChIJY39T67hO5IkRzb1ElUGEEbs,RI
8ad9a603e1ef97,MA DOC - MCI CEDAR JUNCTION,,,MA,SECURUS,9500,2021-01-08T21:39:19.932Z,false,,MCI-Cedar Junction,"MA-1A, South Walpole, MA 02071, United States",-71.2904829,42.1043782,Norfolk County,ChIJg2yAa1975IkRS7nSD3gjG3Q,MA
1978293c0b41c7,RI DOC - HIGH SECURITY CENTER-ATTORNEY,,,RI,SECURUS,9501,2021-01-09T01:18:21.475Z,false,,Rhode Island Department of Corrections High Security Center,"54 Power Rd., Cranston, RI 02920, United States",-71.46184939999999,41.749379,Providence County,ChIJY39T67hO5IkRzb1ElUGEEbs,RI
17574250e9cdd7,PA DOC - CAMP HILL STATE CORRECTIONAL INSTITUTION,,,PA,SECURUS,9502,2021-01-09T01:12:47.929Z,false,,SCI Camp Hill Range,"2500 Lisburn Rd, Camp Hill, PA 17011, United States",-76.92653899999999,40.215886,Cumberland County,ChIJW4TLIAHCyIkRqNoX-G5-TsE,PA
4fbf0eb56b2b2a,OK DOC - NORTHEAST OKLAHOMA CORRECTIONAL CENTER,,,OK,SECURUS,9503,2021-01-09T01:08:12.669Z,false,,Northeast Ok Correctional Center,"442606 E 250 Rd, Vinita, OK 74301, United States",-95.1139117,36.6560219,Craig County,ChIJTRBe123Xt4cRY_nVvJMpKE0,OK
77f20e4b751465,OK DOC - LEXINGTON ASSESSMENT & RECEPTION CENTER,,,OK,SECURUS,9504,2021-01-09T01:07:25.495Z,false,,Lexington Assessment & Reception Center,"Lexington, OK 73051, United States",-97.3354963,35.0147939,Cleveland County,ChIJKWLyrLhYsocRL9tpFZYaga8,OK
e75acaaeeed356,TDCJ - CONNALLY,,,TX,SECURUS,9505,2021-01-09T01:58:06.479Z,false,,John B. Connally Unit,"899 FM632, Kenedy, TX 78119, United States",-97.83556800000001,28.774441,Karnes County,ChIJNV4DDVNKXYYRoZZiPSMKVGI,TX
cff2413b3a2eb5,TDCJ - STEVENSON,,,TX,SECURUS,9506,2021-01-09T02:20:28.726Z,false,,Clarence N. Stevenson Unit,"1525 F-M 766, Cuero, TX 77954, United States",-97.2893005,29.1057376,DeWitt County,ChIJcemqM3vjQoYRqwf5eRo2xVA,TX
bd46c2b11a1f6f,OK DOC - JAMES CRABTREE CORRECTIONAL CENTER,,,OK,SECURUS,9507,2021-01-09T01:06:12.602Z,false,,James Crabtree Correction Center,"3rd St, Helena, OK 73741, United States",-98.2767018,36.546092,Alfalfa County,ChIJFb0L2hq7r4cRAeYWZe3HEys,OK
9d7817aa94d249,CLALLAM COUNTY JUVENILE,,,WA,SECURUS,9508,2021-01-09T17:00:18.674Z,false,,Clallam County Juvenile & Family,"1912 W 18th St, Port Angeles, WA 98363, United States",-123.4840164,48.1181869,Clallam County,ChIJfYbRl_mxj1QRqFfU3gzUPYk,WA
c6624f918337a8,"OK DOC - CHARLES E ""BILL"" JOHNSON CORRECTIONAL CENTER",,,OK,SECURUS,9509,2021-01-09T01:04:50.583Z,false,,Charles E. 'Bill' Johnson Correctional Center,"1856 E Flynn St, Alva, OK 73717, United States",-98.6325644,36.80500869999999,Woods County,ChIJYeQI-QVwr4cRuRsTLE4xCS4,OK
65e7c00596c6e4,TDCJ - CLEMENTS,,,TX,SECURUS,9510,2021-01-09T01:57:05.316Z,false,,TDCJ William P. Clements Unit,"9601 Spur 591, Amarillo, TX 79107, United States",-101.7304579,35.2415144,Potter County,ChIJh2VW4PROAYcRgrvSVmMjDn4,TX
2d879a1e10af0c,OK DOC - HOWARD MCLEOD CORRECTIONAL CENTER,,,OK,SECURUS,9511,2021-01-09T01:05:50.096Z,false,,Mc Leod Correctional Center,"19603 E. Whippoorwill Lane, Atoka, OK 74525, United States",-95.8204734,34.1585262,Atoka County,ChIJWXv6OHsmS4YRGfRt_QOr4VM,OK
1e2952e8acdf28,ISLAND COUNTY JUVENILE DETENTION FACILITY,,,WA,SECURUS,9512,2021-01-09T17:01:16.253Z,false,,Island County Juvenile Court,"501 N Main St, Coupeville, WA 98239, United States",-122.6853198,48.2171386,Island County,ChIJ8b3XUKiMj1QRAaNKlXCxFnc,WA
41a1562de135c4,TDCJ - BRISCOE,,,TX,SECURUS,9513,2021-01-09T01:55:53.077Z,false,,Dolph Briscoe Unit,"1459 TX-85, Dilley, TX 78017, United States",-99.1902236,28.6619319,Frio County,ChIJCXP7r5fhXYYRRCMBnK-VU88,TX
1c059dba318db4,OK DOC - JACKIE BRANNON CORRECTIONAL CENTER,,,OK,SECURUS,9514,2021-01-09T01:06:00.220Z,false,,Jackie Brannon Correction Center,"901 N West St, McAlester, OK 74501, United States",-95.7827832,34.9435568,Pittsburg County,ChIJDYUTFvj8tIcR5NKFm81u610,OK
478a6976710158,TDCJ - COTULLA,,,TX,SECURUS,9515,2021-01-09T01:58:17.083Z,false,,Cotulla Unit,"610 Ranch Rd 624, Cotulla, TX 78014, United States",-99.215944,28.4366363,La Salle County,ChIJ8ZV42SUBXoYRL3DGTi16gYE,TX
fd20e479b599d5,IL DOC - GRAHAM CORRECTIONAL CENTER,,,IL,SECURUS,9516,2021-03-01T18:08:35.650Z,false,,John A Graham Correctional Center,"12078 IL-185, Hillsboro, IL 62049, United States",-89.4739925,39.1274808,Montgomery County,ChIJXTRvUSeydYgRxBucq3Q5Uok,IL
b4cc5b9e4c10ba,OK DOC - JIM E HAMILTON CORRECTIONAL CENTER,,,OK,SECURUS,9517,2021-01-09T01:06:32.273Z,false,,Jim E. Hamilton Correctional Center,"53468 Mineral Spring Rd, Hodgen, OK 74939, United States",-94.657585,34.73674,Le Flore County,ChIJG8CLYYjByocR7iDotN7ioaA,OK
89ee042847d0dc,OK DOC - JOHN LILLEY CORRECTIONAL CENTER,,,OK,SECURUS,9518,2021-01-09T01:06:41.629Z,false,,J H Lilley Correctional Center,"407971 Highway 62E, Boley, OK 74829, United States",-96.47448209999999,35.4817438,Okfuskee County,ChIJ5ackUaT2s4cRBjzDH1EZJNs,OK
ebd6eeb8e12e68,OK DOC - LAWTON COMMUNITY CORRECTIONS CENTER,,,OK,SECURUS,9519,2021-01-09T01:07:15.603Z,false,,Lawton Community Corrections,"605 SW Coombs Rd, Lawton, OK 73501, United States",-98.39642579999999,34.5655578,Comanche County,ChIJXyP3fgIirYcRtXve4gv7aIc,OK
02eaa0787381c6,OK DOC - WILLIAM S KEY CORRECTIONAL CENTER,,,OK,SECURUS,9520,2021-01-09T01:09:11.411Z,false,,W S Key Correctional Center,"1 William S Key Blvd , Fort Supply, OK 73841, Fort Supply, OK 73841, United States",-99.55572459999999,36.57170410000001,Woodward County,ChIJu6YDo1KVqIcR3Fdhx4ZmGdc,OK
51b74ca840824e,RI DOC - MAXIMUM SECURITY FACILITY,,,RI,SECURUS,9521,2021-01-09T01:19:04.947Z,false,,Rhode Island Department of Corrections High Security Center,"54 Power Rd., Cranston, RI 02920, United States",-71.46184939999999,41.749379,Providence County,ChIJY39T67hO5IkRzb1ElUGEEbs,RI
fdc4d2bbe9fd46,KY DOC - KENTUCKY CORRECTIONAL INSTITUTION FOR WOMEN,,,KY,SECURUS,9522,2021-01-08T20:39:30.437Z,false,,Correctional Institution for Women,"3000 Ash Ave, Pewee Valley, KY 40056, United States",-85.45791489999999,38.2840397,Shelby County,ChIJYWIUymSZaYgRKPlndNB7kUw,KY
eb271e450d0db4,TDCJ - JORDAN,,,TX,SECURUS,9523,2021-01-09T02:09:01.396Z,false,,TDCJ Jordan-Baten,"1992 Helton Rd, Pampa, TX 79065, United States",-100.8863525,35.5676002,Gray County,ChIJFSVy8jNPB4cRpfJxhHrtG4Q,TX
84c6c6ff6b5099,TDCJ - STRINGFELLOW,,,TX,SECURUS,9525,2021-01-09T02:21:25.961Z,false,,Stringfellow Unit,"1200 FM 655, Rosharon, TX 77583, United States",-95.5467978,29.285969,Brazoria County,ChIJO_tYHq31QIYRMOT--5bhvl8,TX
576587815d1cc4,TDCJ - TERRELL,,,TX,SECURUS,9526,2021-01-09T02:21:49.480Z,false,,C.T. Terrell Unit,"1300 FM 655, Rosharon, TX 77583, United States",-95.5367431,29.2991447,Brazoria County,ChIJNe_h63RYQIYRyh79bv9OdPU,TX
38b06ac44098b1,TDCJ - RAMSEY,,,TX,SECURUS,9527,2021-01-09T02:16:55.272Z,false,,W. F. Ramsey Unit,"1100 FM 655, Rosharon, TX 77583, United States",-95.5381075,29.310243,Brazoria County,ChIJS0-bed73QIYRi2RUrX-TLNQ,TX
a84432306158c3,MARATHON COUNTY JAIL,,,WI,SECURUS,9528,2021-01-09T17:09:53.197Z,false,,Marathon County Jail,"500 Forest St, Wausau, WI 54403, United States",-89.6247284,44.9578789,Marathon County,ChIJPyrFrdQmAIgRMUqxHxogHUc,WI
d89eeda6b72ca1,TERREBONNE PARISH CRIMINAL JUSTICE BLD 2,,,LA,SECURUS,9529,2021-01-08T21:12:58.247Z,false,,Terrebonne Parish Jail,"3211 Grand Caillou Rd, Houma, LA 70363, United States",-90.6732365,29.51984229999999,Terrebonne Parish,ChIJ5xHigiMDIYYRJv_DkN3XhVY,LA
86af6cd115dd94,TDCJ - VANCE,,,TX,SECURUS,9530,2021-01-09T02:23:00.897Z,false,,Carol S. Vance Unit,"2 Jester Rd, Richmond, TX 77406, United States",-95.704641,29.6256113,Fort Bend County,ChIJOzCOuEvgQIYR8xuSdccHy1k,TX
f3963c4bf550da,TDCJ - HAMILTON,,,TX,SECURUS,9531,2021-01-09T02:04:17.267Z,false,,J. W. Hamilton Unit,"200 Lee Morrison Ln, Bryan, TX 77807, United States",-96.4195082,30.6904496,Brazos County,ChIJX0bA1GIqRIYRJ6vHHXaI7_Q,TX
fbe5640c880458,TERREBONNE PARISH CRIMINAL JUSTICE COMPLEX,,,LA,SECURUS,9532,2021-01-08T21:13:38.970Z,false,,Terrebonne Parish Juvenile Center,"180 Government St, Gray, LA 70359, United States",-90.782507,29.688733,Terrebonne Parish,ChIJ032BofcDIYYRE3hVWC4Qt94,LA
33c6761ad97824,TDCJ - JESTER III,,,TX,SECURUS,9533,2021-01-09T02:08:00.209Z,false,,Beauford H. Jester III Unit,"3 Jester Rd, Richmond, TX 77406, United States",-95.703577,29.6226564,Fort Bend County,ChIJ78L_uEvgQIYRou4LdKvo1G0,TX
02451ee7a166b6,TDCJ - JESTER IV,,,TX,SECURUS,9534,2021-01-09T02:08:13.979Z,false,,Jester IV Psychiatric Facility,"4 Jester Rd, Richmond, TX 77406, United States",-95.70313809999999,29.6227414,Fort Bend County,ChIJ4WXJi0vgQIYRIx61wcA1l80,TX
36ae6a47947051,PORTAGE COUNTY JAIL,,,WI,SECURUS,9535,2021-01-09T17:10:44.524Z,false,,Portage County Jail,"1500 Strongs Ave, Stevens Point, WI 54481, United States",-89.58157589999999,44.5203209,Portage County,ChIJ43MiOvtaAIgRzitlBYrgOwA,WI
cd7fd33e2b1af9,CT DOC - WILLARD CORRECTIONAL INSTITUTION,,,CT,SECURUS,9536,2021-03-01T17:26:00.671Z,false,,Willard Correctional Institute,"391 Shaker Rd, Enfield, CT 06082, United States",-72.5064489,42.023302,Tolland County,ChIJsRE-64Lv5okRNV33qxBIkjM,CT
ced3c49c63659a,CT DOC - CYBULSKI CORRECTIONAL INSTITUTION,,,CT,SECURUS,9537,2021-03-01T17:24:39.807Z,false,,Cybulski Correctional Institute,"264 Bilton Rd, Somers, CT 06071, United States",-72.5064271,42.0232894,Tolland County,ChIJXwUSGnLv5okRANg3fmRiBz8,CT
fd0bc174c029d3,East Baton Rouge Parish Prison Work Release Center,EBRLA,East Baton Rouge Parish Sheriffs Office,LA,ICS,9538,2021-03-06T02:49:08.061Z,false,,East Baton Rouge Parish Prison,"2867 Brig Gen Isaac Smith Ave, Baton Rouge, LA 70807, United States",-91.1645293,30.5342416,East Baton Rouge Parish,ChIJTRf9YXqfJoYRYEROSGgVdZI,LA
2d0f58962c6c54,East Baton Rouge Parish Prison,EBRLA,East Baton Rouge Parish Sheriffs Office,LA,ICS,9539,2021-03-06T02:49:07.337Z,false,,East Baton Rouge Parish Prison,"2867 Brig Gen Isaac Smith Ave, Baton Rouge, LA 70807, United States",-91.1645293,30.5342416,East Baton Rouge Parish,ChIJTRf9YXqfJoYRYEROSGgVdZI,LA
f0f831448258be,TDCJ - FORMBY STATE JAIL,,,TX,SECURUS,9540,2021-01-09T02:01:52.976Z,false,,Formby State Jail - Criminal Justice Department,"998 Co Rd AA, Plainview, TX 79072, United States",-101.6459208,34.1779718,Hale County,ChIJL8ELoqTDAYcRNBMB3P2gdYc,TX
0dc51e3312d4ec,TDCJ - WHEELER STATE JAIL,,,TX,SECURUS,9541,2021-01-09T02:23:37.498Z,false,,J.B. Wheeler State Jail,"986 Co Rd AA, Plainview, TX 79072, United States",-101.6456202,34.17710760000001,Hale County,ChIJta0lrLzDAYcRnOr-0RQ9BIc,TX
85b43897cbce59,TRAVIS COUNTY 10TH STREET JAIL,,,TX,SECURUS,9542,2021-01-09T02:25:15.954Z,false,,Travis County Jail,"500 W 10th St, Austin, TX 78701, United States",-97.74604699999999,30.2732505,Travis County,ChIJ_8Pucwu1RIYRF96osv0GgTs,TX
e5e16e46480f13,LOUISVILLE / JEFFERSON COUNTY METRO GOVT - COMMUNITY CORRECTIONAL CENTER,,,KY,SECURUS,9543,2021-01-08T20:47:25.245Z,false,,Community Correctional Center,"316 E Chestnut St, Louisville, KY 40202, United States",-85.7483731,38.2475365,Jefferson County,ChIJs6XfALdyaYgRy9UNdxra4v4,KY
dbbb45a71f2ff8,HAYS COUNTY JUVENILE FACILITY,,,TX,SECURUS,9544,2021-01-09T01:46:46.377Z,false,,Hays County Juvenile Detention,"2250 Clovis R Barker Rd, San Marcos, TX 78666, United States",-97.94573969999999,29.8324279,Hays County,ChIJH-v5FR6mXIYRWb1BjzHJwrA,TX
5dc6a1fb759dcf,TDCJ - CLEMENS,,,TX,SECURUS,9545,2021-01-09T01:56:54.880Z,false,,Texas Department of Criminal Justice,"11034 TX-36, Brazoria, TX 77422, United States",-95.51895499999999,28.9889182,Brazoria County,ChIJEU35vVdGQIYRQnaOAbYmHRA,TX
6bcc68b43ddc54,TDCJ - BATEN,,,TX,SECURUS,9546,2021-01-09T01:54:25.096Z,false,,BATEN UNIT,"1995 Helton Rd, Pampa, TX 79065, United States",-100.8918805,35.56499549999999,Gray County,ChIJFSVy8jNPB4cRYHMBWGRLxo4,TX
cfe97c3302a385,TDCJ - ALLRED,,,TX,SECURUS,9547,2021-01-09T01:53:43.998Z,false,,James V Allred Unit,"2101 FM 369, Iowa Park, TX 76367, United States",-98.59559999999999,33.9745196,Wichita County,ChIJewNTpJcjU4YRhba-Sp2rQek,TX
b374f5e43e001e,FESTUS CITY POLICE DEPT,,,MO,SECURUS,8847,2021-01-09T00:12:45.368Z,false,,Festus Police Department,"100 Park Ave, Festus, MO 63028, United States",-90.39937549999999,38.2192681,Jefferson County,ChIJtbXKsMXu2IcRWaO9GbSPt3o,MO
d53518fbc647c3,Norton,KSDOC,Kansas Department of Corrections,KS,ICS,9548,2021-03-06T02:49:00.148Z,false,,Norton,"Norton, KS 67654, USA",-99.89151129999999,39.8338946,Norton County,ChIJqzZS9oR1n4cRLfoy5Ev0MlI,KS
d431e09f714b37,HORRY COUNTY - J REUBEN LONG DETENTION CENTER,,,SC,SECURUS,9549,2021-01-09T01:22:36.097Z,false,,J Reuben Long Detention Center,"4150 J Reuben Long Ave, Conway, SC 29526, United States",-79.0496999,33.9127922,Horry County,ChIJkUp3TZIMAIkRmidcR8vH1Nk,SC
d9c57d53a57049,TDCJ - ROBERTSON,,,TX,SECURUS,9550,2021-01-09T02:17:21.981Z,false,,Texas Department of Criminal Justice French Robertson Unit,"12071 FM3522, Abilene, TX 79601, United States",-99.63294979999999,32.5586,Jones County,ChIJj8thUPObVoYRyPoAPU_P6i0,TX
1f9f3fd0ef0a82,TDCJ - MIDDLETON,,,TX,SECURUS,9551,2021-01-09T02:13:41.298Z,false,,John Middleton Unit,"13055 FM3522, Abilene, TX 79601, United States",-99.62559,32.5564651,Jones County,ChIJHRzhXI-ZVoYR_fjXKYwVriA,TX
72f956d0640414,CODINGTON COUNTY JAIL,,,SD,SECURUS,9552,2021-01-09T01:25:16.003Z,false,,Codington County Detention Center,"119 S Maple, Watertown, SD 57201, United States",-97.1139068,44.8981704,Codington County,ChIJuRb2QtDXzFIREQ7CVAWNGMo,SD
5d387ecbaea151,Hampden County Massachusetts Correctional Center Orientation,HAMMA,Hampden County Sheriffs Department,MA,ICS,9553,2021-03-06T02:47:59.251Z,false,,Hampden County Jail,"627 Randall Rd, Ludlow, MA 01056, United States",-72.51286259999999,42.2035738,Hampden County,ChIJI6-Ea1fD5okRHL3v6qrv-2g,MA
65e8eee7eb7c51,SMITH COUNTY  JAIL,,,KS,SECURUS,9554,2021-01-08T20:26:33.735Z,false,,Smith County Sheriff,"217 S Jefferson St, Smith Center, KS 66967, United States",-98.78145719999999,39.7760595,Smith County,ChIJzd3gqaiZmIcRAFqS25SPllY,KS
bd50c975fe02b9,OK DOC - JESS DUNN CORRECTIONAL CENTER,,,OK,SECURUS,9555,2021-01-09T01:06:21.107Z,false,,Oklahoma Department of Corrections,"601 S 124th St W, Taft, OK 74463, United States",-95.55514559999999,35.7549155,Muskogee County,ChIJOYmZui3YtYcRZUPAjOU8Txw,OK
287bb6fb06b0fe,TDCJ - RUDD,,,TX,SECURUS,9556,2021-01-09T02:18:04.697Z,false,,Jim Rudd Unit,"2004 Lamesa Hwy, Brownfield, TX 79316, United States",-102.2569037,33.1099878,Terry County,ChIJA_ePYuwy_IYRKiSXYcHZyFc,TX
2e3e95d9f01c85,TDCJ - SMITH,,,TX,SECURUS,9557,2021-01-09T02:20:15.203Z,false,,Preston E. Smith Unit,"1313 County Rd 19, Lamesa, TX 79331, United States",-101.9781052,32.7188584,Dawson County,ChIJx8Q3rNel_oYR-uZo-fAndZo,TX
d917f8ba433c1d,Montgomery County Detention Center,MGMMD,Montgomery County,MD,ICS,9558,2021-03-06T02:49:35.416Z,false,,Montgomery County Detention Center,"1307 Seven Locks Rd, Rockville, MD 20854, United States",-77.16135369999999,39.0690511,Montgomery County,ChIJH6CYohzNt4kRxlB6DMqKb5M,MD
1167284022908e,WHATCOM COUNTY JAIL WORKCENTER,,,WA,SECURUS,9559,2021-01-09T17:04:55.386Z,false,,Whatcom County Jail Work Center,"2030 Division St, Bellingham, WA 98226, United States",-122.4496932,48.7809476,Whatcom County,ChIJQRF1PI-khVQRsRjOx9YrrrI,WA
1e61744df8a317,WALLA WALLA COUNTY JUVENILE,,,WA,SECURUS,9560,2021-01-09T17:04:30.434Z,false,,Walla Walla Juvenile Justice,"455 W Rose St, Walla Walla, WA 99362, United States",-118.3456103,46.0650091,Walla Walla County,ChIJwxt1FGVqolQR1MnbBM1jyA0,WA
b0510dce7dfae4,Lafourche Parish Correctional Complex,LFULA,LaFourche Parish Sheriffs Office,LA,ICS,9561,2021-03-06T02:49:11.576Z,false,,Detention Center,"2594 Veterans Blvd, Thibodaux, LA 70301, United States",-90.84802239999999,29.7677745,Lafourche Parish,ChIJxRieuYcVIYYRNY4isvGm71Y,LA
6ccaafb68ee5b6,TDCJ - POLUNSKY,,,TX,SECURUS,9562,2021-01-09T02:16:30.500Z,false,,TDCJ Polunsky Unit,"3872 FM 350, Livingston, TX 77351, United States",-95.0147286,30.6984603,Polk County,ChIJ7656lc2DOIYRQB5NmjSmGZA,TX
7400a00c15440b,ORLEANS PARISH,,,LA,SECURUS,9563,2021-01-08T21:09:41.984Z,false,,New Orleans,"New Orleans, LA, USA",-90.0715323,29.95106579999999,Orleans Parish,ChIJZYIRslSkIIYRtNMiXuhbBts,LA
df36124973938a,Hampden County Massachusetts Correctional Center Intake,HAMMA,Hampden County Sheriffs Department,MA,ICS,9564,2021-03-06T02:47:54.766Z,false,,Hampden County Jail,"627 Randall Rd, Ludlow, MA 01056, United States",-72.51286259999999,42.2035738,Hampden County,ChIJI6-Ea1fD5okRHL3v6qrv-2g,MA
79e659e69d9db1,NY DOC - CAYUGA CORRECTIONAL FACILITY,,,NY,SECURUS,9565,2021-01-09T00:36:42.880Z,false,,NYSDOC Cayuga Correctional Facility,"2202 NY-38A, Moravia, NY 13118, United States",-76.3961932,42.7218024,Cayuga County,ChIJR7Mc2WMK2okRCdu5AlhQjyI,NY
521140f8cee90e,MULTI-COUNTY CORRECTIONAL CENTER,,,OH,SECURUS,9566,2021-01-09T00:59:25.278Z,false,,Multi-County Correctional Center,"1514 Victory Rd, Marion, OH 43302, United States",-83.10008719999999,40.6162844,Marion County,ChIJP88LUz8QOYgR0R3RhE7GH1s,OH
6ea79657c3db9f,IL DOC - DECATUR CORRECTIONAL CENTER,,,IL,SECURUS,9567,2021-03-01T18:07:39.560Z,false,,Decatur Corrections Center,"2310 E Mound Rd, Decatur, IL 62526, United States",-88.92704049999999,39.8951256,Macon County,ChIJhTnhWQqudIgR_Dm4ZuQqMt8,IL
612d984edea08b,SEDGWICK COUNTY DETENTION FACILITY ANNEX,,,KS,SECURUS,9568,2021-01-08T20:24:24.845Z,false,,Sedgwick County Jail,"141 W Elm St, Wichita, KS 67203, United States",-97.3396436,37.6946461,Sedgwick County,ChIJsaGvIcXjuocRf2PfFaM7tZM,KS
