FID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,SHAPE_Length,SHAPE_Area,LONGITUDE,LATITUDE
3147,10000613,FCI SAFFORD,1529 W HWY 366,SAFFORD,AZ,85546,-999,(928) 428-6600,FEDERAL,OPEN,873,GRAHAM,04009,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2016/02/16 00:00:00,IMAGERY/OTHER,2019/11/13 00:00:00,https://www.bop.gov/locations/,MINIMUM,570,0.0127267515691,1559.07555491703,1.01442791412e-05,-109.7243376465,32.71724108950005
3148,10000830,USP VICTORVILLE,13777 AIR EXPRESSWAY BOULEVARD,VICTORVILLE,CA,92394,-999,(760) 530-5000,FEDERAL,OPEN,1163,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2016/02/16 00:00:00,IMAGERY/OTHER,2019/11/25 00:00:00,https://www.bop.gov/locations/,MAXIMUM,960,0.0160224264769,2019.08439543456,1.56332783498e-05,-117.3705753775,34.5651135205
3149,10004388,GAINES COUNTY JAIL,305 EAST AVENUE A,SEMINOLE,TX,79360,-999,(806) 546-0520,COUNTY,OPEN,38,GAINES,48165,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://www.co.gaines.tx.us/page/gaines.sheriff",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/18 00:00:00,NOT AVAILABLE,NOT AVAILABLE,96,0.00232361730788,283.422008944021,2.8789822942e-07,-102.6415091975,32.71957543850005
3150,10000580,FCI FLORENCE,5880 STATE HIGHWAY 67 SOUTH,FLORENCE,CO,81226,-999,(719) 784-9100,FEDERAL,OPEN,993,FREMONT,08043,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.bop.gov/about/statistics/population_statistics.jsp, http://jayhurst.net/wp-content/uploads/2013/09/16-0216_Capacities_PP80_population_report.pdf",2016/02/16 00:00:00,IMAGERY/OTHER,2019/12/20 00:00:00,https://www.bop.gov/locations/,MEDIUM,746,0.0180786234533,2256.44699790068,2.15997977432e-05,-105.101645338,38.3584186085001
3151,10001207,BIRMINGHAM CITY JAIL,425 6TH AVENUE SOUTH,BIRMINGHAM,AL,35205,-999,(205) 254-6369,LOCAL,OPEN,-999,JEFFERSON,01073,USA,922140,CORRECTIONAL INSTITUTIONS,https://police.birminghamal.gov/bureaus/support-operations/,2018/05/14 00:00:00,IMAGERY/OTHER,2019/11/05 00:00:00,https://police.birminghamal.gov/bureaus/support-operations/jail/,NOT AVAILABLE,-999,0.0053715284481,657.773300907819,6.79531106394e-07,-86.82195034499995,33.4952708025001
3152,10003701,ARAB CITY JAIL,740 NORTH MAIN STREET,ARAB,AL,35016,-999,(256) 586-7525,LOCAL,OPEN,-999,MARSHALL,01095,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.arabcity.org/index.php/services/police,2016/02/15 00:00:00,IMAGERY/OTHER,2019/11/05 00:00:00,http://www.arabcity.org/index.php/services/police,NOT AVAILABLE,24,0.0018226158018,225.768223755973,2.04573488219e-07,-86.49717411949996,34.327963153499994
3153,10004394,SOMERVELL COUNTY JAIL,750 EAST GIBBS BOULEVARD,GLEN ROSE,TX,76043,-999,(254) 897-2242,COUNTY,OPEN,41,SOMERVELL,48425,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://www.somervell.co/county-offices/sheriff/",2018/03/01 00:00:00,IMAGERY/OTHER,2020/03/04 00:00:00,NOT AVAILABLE,NOT AVAILABLE,57,0.00202819710107,241.035459308812,2.13836385012e-07,-97.750923683,32.250099701000096
3154,10004396,STERLING COUNTY JAIL,609 4TH AVENUE,STERLING CITY,TX,76951,-999,NOT AVAILABLE,COUNTY,CLOSED,0,STERLING,48431,USA,922140,CORRECTIONAL INSTITUTIONS,https://texasjailproject.org/list_of_county_jails/,2018/05/01 00:00:00,IMAGERY/OTHER,2020/03/04 00:00:00,NOT AVAILABLE,NOT AVAILABLE,-999,0.00108593741207,131.850876584003,7.34034246703e-08,-100.988163681,31.83582055350005
3155,10003776,"PENITENTIARY OF NEW MEXICO, OLD MAIN UNIT",4311 STATE HWY 14,SANTA FE,NM,87504,-999,(505) 827-8201,STATE,CLOSED,0,SANTA FE,35049,USA,922140,CORRECTIONAL INSTITUTIONS,https://cd.nm.gov/nmcd-prison-facilities/penitentiary-of-new-mexico/,2020/02/04 00:00:00,IMAGERY/OTHER,2020/02/04 00:00:00,https://cd.nm.gov/nmcd-prison-facilities/penitentiary-of-new-mexico/,NOT AVAILABLE,-999,0.0162879098307,1995.71844852783,1.45718509681e-05,-106.0617280125,35.56213459600005
3156,10004395,GLASSCOCK COUNTY JAIL,124 MYRL STREET,GARDEN CITY,TX,79739,-999,(432) 354-2361,COUNTY,NOT AVAILABLE,0,GLASSCOCK,48173,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/18 00:00:00,NOT AVAILABLE,NOT AVAILABLE,12,0.00149702684858,183.119956402358,1.34153413724e-07,-101.479940071,31.86328668850005
3157,10004399,HAMILTON COUNTY JAIL,1108 SOUTH RICE,HAMILTON,TX,76531,-999,(254) 386-8128,COUNTY,OPEN,-999,HAMILTON,48193,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://hamiltoncountytx.org/",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/18 00:00:00,NOT AVAILABLE,NOT AVAILABLE,24,0.00175336473666,213.460887354679,1.42132645026e-07,-98.12868811699995,31.6919958100001
3158,10004360,HEMPHILL COUNTY JAIL,400 MAIN STREET,CANADIAN,TX,79014,-999,(806) 323-5324,COUNTY,OPEN,3,HEMPHILL,48211,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://www.texasjailproject.org/list_of_county_jails/",2018/04/27 00:00:00,IMAGERY/OTHER,2020/02/20 00:00:00,NOT AVAILABLE,NOT AVAILABLE,18,0.00257531715191,314.866425214362,3.35497740128e-07,-100.3830938435,35.912700212500056
3159,10004439,JIM HOGG COUNTY JAIL,211 EAST GALBRAITH STREET,HEBBRONVILLE,TX,78361,-999,(361) 527-4140,COUNTY,OPEN,22,JIM HOGG,48247,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://www.co.jim-hogg.tx.us/page/jim-hogg.Sheriff",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/20 00:00:00,NOT AVAILABLE,NOT AVAILABLE,48,0.00136381362584,160.755522794783,1.15773244777e-07,-98.6763726325,27.3062419245
3160,10002378,ACCOMACK COUNTY JAIL,23323 WISE COURT,ACCOMAC,VA,23301,-999,(757) 787-1095,COUNTY,OPEN,95,ACCOMACK,51001,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.co.accomack.va.us/government/constitutional-officers/sheriff/departments/jail,2018/05/03 00:00:00,IMAGERY/OTHER,2020/02/24 00:00:00,https://www.co.accomack.va.us/government/constitutional-officers/sheriff/departments/jail,MAXIMUM,-999,0.00152357560912,185.514576573164,1.1829638982e-07,-75.67024606599995,37.72023229200005
3161,10004372,LAMB COUNTY JAIL,1200 EAST WAYLON JENNINGS BOULEVARD,LITTLEFIELD,TX,79339,-999,(806) 385-7900,COUNTY,OPEN,34,LAMB,48279,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/, http://www.co.lamb.tx.us/page/lamb.sheriff",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/21 00:00:00,NOT AVAILABLE,NOT AVAILABLE,54,0.00209648167959,252.475924356964,2.25100422478e-07,-102.31986013150001,33.91682567900005
3162,10004767,SMITH COUNTY JAIL,322 JUSTICE LANE,CARTHAGE,TN,37030,-999,(615) 735-2626,COUNTY,OPEN,146,SMITH,47159,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.smithcotn.com/government/sheriff/,2018/03/31 00:00:00,IMAGERY/OTHER,2019/12/08 00:00:00,https://www.smithcotn.com/government/sheriff/,NOT AVAILABLE,128,0.0039289231391,489.363282662613,5.27014499525e-07,-85.93274162199995,36.25927468050005
3163,10004772,UNICOI COUNTY JAIL,102 NORTH MAIN AVENUE,ERWIN,TN,37650,-999,(423) 743-1858,COUNTY,OPEN,104,UNICOI,47171,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html,2018/03/31 00:00:00,IMAGERY/OTHER,2019/12/06 00:00:00,NOT AVAILABLE,NOT AVAILABLE,100,0.00209524894072,257.329935945602,2.2424948534e-07,-82.416063708,36.145267564
3164,10004764,WEAKLEY COUNTY JAIL,7951 STATE HIGHWAY 22,DRESDEN,TN,38225,-999,(731) 364-2206,COUNTY,OPEN,106,WEAKLEY,47183,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.weakleycountytn.gov/detentioncenter.html,2018/03/31 00:00:00,IMAGERY/OTHER,2019/12/08 00:00:00,http://www.weakleycountytn.gov/detentioncenter.html,NOT AVAILABLE,129,0.00414597137089,510.106785424514,5.2111730525e-07,-88.68935143749995,36.274572279500106
3165,10004781,WHITE COUNTY JAIL,111 DEPOT STREET,SPARTA,TN,38583,-999,(931) 836-3621,COUNTY,OPEN,195,WHITE,47185,USA,922140,CORRECTIONAL INSTITUTIONS,https://whitecountytn.gov/government/county-offices/sheriffs-office,2018/03/31 00:00:00,IMAGERY/OTHER,2019/12/06 00:00:00,http://www.whitecosheriff.org/,NOT AVAILABLE,165,0.00339705590712,414.492997077335,6.10568937118e-07,-85.47516187849996,35.92770212200005
3166,10004636,CROSSROADS HOPE ACADEMY,45991 BERMONT ROAD,PUNTA GORDA,FL,33982,-999,(941) 575-5790,MULTI,OPEN,0,CHARLOTTE,12015,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.crossroadspg.org/about_us,2018/05/14 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,https://www.crossroadspg.org/about_us,JUVENILE,35,0.0163580589456,1921.87857992994,5.22056596208e-06,-81.719548315,26.874354760499997
3167,10004640,LIGHTHOUSE JUVENILE RESIDENTIAL FACILITY,5960 SOUTHWEST 106TH AVENUE,COOPER CITY,FL,33328,-999,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,22,BROWARD,12011,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.djj.state.fl.us/qa/reports/residential/lighthousejrf2008.pdf, http://www.criminologycenter.fsu.edu/jjeep/qualityAssurance/0708/Lighthouse%20Juvenile%20Residential%20Facility%20066015.pdf",2019/12/12 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,NOT AVAILABLE,JUVENILE,30,0.00584764929868,678.811622942642,1.72460740895e-06,-80.286861853,26.0458117130001
3168,10004361,MOORE COUNTY JAIL,700 SOUTH BLISS AVENUE,DUMAS,TX,79029,-999,(806) 935-4145,COUNTY,OPEN,42,MOORE,48341,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/27 00:00:00,NOT AVAILABLE,NOT AVAILABLE,62,0.00267359955939,332.628486127681,3.47695313504e-07,-101.972487224,35.85813661300005
3169,10004409,MCCULLOCH COUNTY JAIL,300 WEST MAIN STREET,BRADY,TX,76825,-999,(325) 597-2290,COUNTY,OPEN,40,MCCULLOCH,48307,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://www.co.mcculloch.tx.us/page/mcculloch.Sheriff",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/25 00:00:00,NOT AVAILABLE,NOT AVAILABLE,22,0.00154370846705,181.871687735462,1.2647607784e-07,-99.337152014,31.1358255530001
3170,10004384,MORRIS COUNTY JAIL,502 UNION STREET,DAINGERFIELD,TX,75638,-999,(903) 645-2232,COUNTY,OPEN,21,MORRIS,48343,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/27 00:00:00,NOT AVAILABLE,NOT AVAILABLE,48,0.00230525169686,274.243184083849,2.33403598863e-07,-94.726985676,33.03656879750005
3171,10004793,MARION COUNTY JAIL / SHERIFF,103 OAK AVENUE,JASPER,TN,37347,-999,(423) 942-2525,COUNTY,OPEN,138,MARION,47115,USA,922140,CORRECTIONAL INSTITUTIONS,https://marioncountytn.net/office-holders,2018/03/31 00:00:00,IMAGERY/OTHER,2019/12/08 00:00:00,https://marioncountytn.net/office-holders,NOT AVAILABLE,118,0.00299971008179,359.339867102705,3.30117534516e-07,-85.627464823,35.07437411900005
3172,10005332,WEST VALLEY JUVENILE DETENTION CENTER,9478 ETIWANDA AVENUE,RANCHO CUCAMONGA,CA,91739,-999,NOT AVAILABLE,COUNTY,CLOSED,0,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.sbsun.com/general-news/20100629/west-valley-juvenile-hall-to-close-next-year,2010/06/29 00:00:00,IMAGERY/OTHER,2019/11/25 00:00:00,NOT AVAILABLE,JUVENILE,182,0.00644827279624,785.957800299761,2.20610352545e-06,-117.5254920575,34.0821384445
3173,10004367,COLLINGSWORTH COUNTY JAIL,810 BELTON STREET,WELLINGTON,TX,79095,-999,(806) 447-2588,COUNTY,OPEN,0,COLLINGSWORTH,48087,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,NOT AVAILABLE,NOT AVAILABLE,17,0.00126629187466,154.408444109596,9.84707723814e-08,-100.21065391100001,34.855427533000096
3174,10005936,ASHTABULA COUNTY YOUTH DETENTION CENTER,3816 DONAHOE DR,ASHTABULA,OH,44004,-999,(440) 994-6000,COUNTY,OPEN,12,ASHTABULA,39007,USA,922140,CORRECTIONAL INSTITUTIONS,http://courts.co.ashtabula.oh.us/juvenile_court.htm,2016/02/15 00:00:00,IMAGERY/OTHER,2020/02/20 00:00:00,http://courts.co.ashtabula.oh.us/juvenile_court.htm,JUVENILE,12,0.00295399211712,383.918850908055,2.532581e-07,-80.74390028949995,41.87773653100005
3175,10004406,CRANE COUNTY JAIL,201 WEST 6TH STREET,CRANE,TX,79731,-999,(432) 558-3571,COUNTY,OPEN,9,CRANE,48103,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,NOT AVAILABLE,NOT AVAILABLE,24,0.00187617019706,223.782027387379,1.89700117266e-07,-102.3518301,31.396696201000047
3176,10004400,CULBERSON COUNTY JAIL,210 LA CAVERNA STREET,VAN HORN,TX,79855,-999,(432) 283-2060,COUNTY,OPEN,9,CULBERSON,48109,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,NOT AVAILABLE,NOT AVAILABLE,17,0.0019290970167,236.59959854868,2.09080297511e-07,-104.8306452695,31.04355572600005
3177,10004378,DELTA COUNTY JAIL,200 WEST BONHAM ST,COOPER,TX,75432,-999,(903) 395-2146,COUNTY,OPEN,10,DELTA,48119,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,NOT AVAILABLE,NOT AVAILABLE,20,0.0024564558602,298.143610091743,3.15341714686e-07,-95.68999266349999,33.37495181850005
3178,10004365,DONLEY COUNTY JAIL,301 SOUTH JEFFERSON STREET,CLARENDON,TX,79226,-999,(806) 874-3533,COUNTY,OPEN,20,DONLEY,48129,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/13 00:00:00,NOT AVAILABLE,NOT AVAILABLE,20,0.00136115008625,164.434723210241,9.4940791992e-08,-100.8905627875,34.9376975515001
3179,10004387,FISHER COUNTY JAIL,NORTH 2ND STREET AND WATER STREET,ROBY,TX,79543,-999,NOT AVAILABLE,COUNTY,OPEN,3,FISHER,48151,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://tools.cira.state.tx.us/users/0047/docs/Bond%20Election/Fisher%20County%20LEC.pdf",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/18 00:00:00,NOT AVAILABLE,NOT AVAILABLE,24,0.00281783817121,335.61183531077,3.79248551521e-07,-100.37636728199999,32.74688476550005
3180,10004417,LLANO COUNTY LAW ENFORCEMENT CENTER,2001 NORTH STATE HIGHWAY 16,LLANO,TX,78643,-999,(325) 247-5767,COUNTY,OPEN,49,LLANO,48299,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://www.co.llano.tx.us/page/llano.Sheriff",2018/03/01 00:00:00,IMAGERY/OTHER,2020/02/25 00:00:00,NOT AVAILABLE,NOT AVAILABLE,54,0.00259540676809,307.598743946147,3.19426480093e-07,-98.67211525349995,30.7725155555
3181,10004404,SAN AUGUSTINE COUNTY JAIL,219 NORTH HARRISON STREET,SAN AUGUSTINE,TX,75972,-999,(936) 275-2424,COUNTY,OPEN,29,SAN AUGUSTINE,48405,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/",2018/03/01 00:00:00,IMAGERY/OTHER,2020/03/04 00:00:00,http://www.co.san-augustine.tx.us/sheriff.html,NOT AVAILABLE,34,0.00248905995425,291.877785645148,2.86565772284e-07,-94.11079009,31.533049707500048
3182,10005270,BUTTE COUNTY JUVENILE HALL,41 COUNTY CENTER DRIVE,OROVILLE,CA,95965,-999,(530) 538-7311,COUNTY,OPEN,-999,BUTTE,06007,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.buttecounty.net/probation/JuvenileHall.aspx,2016/02/15 00:00:00,IMAGERY/OTHER,2019/11/25 00:00:00,https://www.buttecounty.net/probation/JuvenileHall,JUVENILE,120,0.0037494068161,467.463867988412,7.62953606408e-07,-121.57043926899999,39.52963668750005
3183,10005329,CENTRAL VALLEY JUVENILE DETENTION AND ASSESSMENT CENTER,900 EAST GILBERT STREET,SAN BERNARDINO,CA,92415,-999,(909) 383-1769,COUNTY,OPEN,-999,SAN BERNARDINO,06071,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.sbcounty.gov/uploads/probation/main/bureaus/JDAC.pdf,2016/02/15 00:00:00,IMAGERY/OTHER,2019/11/25 00:00:00,http://joinprobation.org/Home.aspx,JUVENILE,280,0.0100524920786,1255.29903504863,3.80254692793e-06,-117.268560396,34.13261146600005
3184,10006224,CAMP MENDENHALL,42230 N. LAKE HUGHES RD,LAKE HUGHES,CA,93532,-999,(661) 724-1213,COUNTY,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://probation.lacounty.gov/wps/portal/probation/juvenile/Halls/,2016/02/15 00:00:00,IMAGERY/OTHER,2019/11/25 00:00:00,https://probation.lacounty.gov/locations/#juvenile_camps,JUVENILE,-999,0.00648532165265,776.836346618775,2.58421684311e-06,-118.4768634555,34.6529532510001
3185,10005249,DEL NORTE JUVENILE HALL,1115 WILLIAMS DRIVE,CRESCENT CITY,CA,95531,-999,(707) 464-7243,COUNTY,OPEN,-999,DEL NORTE,06015,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.jailexchange.com/city-and-county-jails/california/del-norte-county/del-norte-county-juvenile-hall,2016/02/15 00:00:00,IMAGERY/OTHER,2019/11/25 00:00:00,NOT AVAILABLE,JUVENILE,44,0.00325638247901,427.390438743391,4.14978494454e-07,-124.190627237,41.764227746000046
3186,10006229,CAMP SCUDDER,28750 BOUQUET CYN. RD.,SANTA CLARITA,CA,91390,1220,(661) 296-8811,COUNTY,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://probation.lacounty.gov/wps/portal/probation/juvenile/Halls/,2016/02/15 00:00:00,IMAGERY/OTHER,2019/11/25 00:00:00,https://probation.lacounty.gov/locations/#juvenile_camps,JUVENILE,-999,0.00726447710146,883.754921870418,2.98283365333e-06,-118.482899568,34.4584972895001
3187,10006361,WALTERS COMMUNITY WORK CENTER,R.R. 3,WALTERS,OK,73572,-999,(580) 228-3521,STATE,CLOSED,0,COTTON,40033,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.altustimes.com/news/5388/contract-for-inmate-labor-okd,2016/08/05 00:00:00,IMAGERY/OTHER,2020/01/21 00:00:00,http://www.ok.gov/doc/Organization/Field_Operations/Community_Corrections/Walters_CWC.html,MINIMUM,60,0.00852834022424,1024.43573977621,4.12490546276e-06,-98.3198984185,34.36546357550005
3188,10004645,KROME NORTH SERVICE PROCESSING CENTER,18201 SOUTHWEST 12TH STREET,MIAMI,FL,33194,-999,(305) 207-2001,FEDERAL,OPEN,568,MIAMI-DADE,12086,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ice.gov/doclib/foia/dfs/detaineepopytd2013.pdf,2015/10/19 00:00:00,IMAGERY/OTHER,2019/12/12 00:00:00,https://www.ice.gov/detention-facilities,NOT AVAILABLE,-999,0.0120499576583,1409.14499159622,7.13239030659e-06,-80.49073556599996,25.755288075000102
3189,10006223,CAMP MUNZ,42220 N. LAKE HUGHES RD,LAKE HUGHES,CA,93532,-999,(661) 724-1211,COUNTY,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://probation.lacounty.gov/wps/portal/probation/juvenile/Halls/,2016/02/15 00:00:00,IMAGERY/OTHER,2019/11/25 00:00:00,https://probation.lacounty.gov/locations/#juvenile_camps,JUVENILE,-999,0.00709983579681,856.527148267613,3.02151687608e-06,-118.479079309,34.652654111000004
3190,10004405,UPTON COUNTY JAIL,1106 GRAND STREET,RANKIN,TX,79778,-999,(432) 693-2422,COUNTY,OPEN,42,UPTON,48461,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/, http://www.co.upton.tx.us/page/upton.Sheriff",2018/03/01 00:00:00,IMAGERY/OTHER,2020/03/04 00:00:00,NOT AVAILABLE,NOT AVAILABLE,54,0.00229298499401,270.427730835228,2.40028276899e-07,-101.937289886,31.22714232650005
3191,10004380,STONEWALL COUNTY JAIL,432 SOUTH JEFFERSON,ASPERMONT,TX,79502,-999,(940) 989-3333,COUNTY,OPEN,1,STONEWALL,48433,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/, https://www.facebook.com/Stonewall-County-Sheriffs-Department-542743655828455/",2018/03/01 00:00:00,IMAGERY/OTHER,2020/03/04 00:00:00,NOT AVAILABLE,NOT AVAILABLE,10,0.00131848784462,160.06864271429,8.88967930567e-08,-100.2267890015,33.14031538950005
3192,10004411,TRINITY COUNTY JAIL,214 1ST STREET,GROVETON,TX,75845,-999,(936) 642-1424,COUNTY,OPEN,7,TRINITY,48455,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, https://texasjailproject.org/list_of_county_jails/, http://www.co.trinity.tx.us/page/trinity.Sheriff",2018/03/01 00:00:00,IMAGERY/OTHER,2020/03/04 00:00:00,NOT AVAILABLE,NOT AVAILABLE,7,0.000959920540432,116.611190581691,5.23154490573e-08,-95.12696784549996,31.056005544500103
3193,10004383,YOAKUM COUNTY JAIL,1405 STATE HIGHWAY 214,PLAINS,TX,79355,-999,(806) 456-2377,COUNTY,OPEN,15,YOAKUM,48501,USA,922140,CORRECTIONAL INSTITUTIONS,"https://www.tcjs.state.tx.us/index.php?linkID=325, http://www.co.yoakum.tx.us/page/yoakum.Sheriff",2018/03/01 00:00:00,IMAGERY/OTHER,2020/03/04 00:00:00,NOT AVAILABLE,NOT AVAILABLE,48,0.00407852274346,486.593453893097,7.33293013651e-07,-102.81726735699999,33.1827279965001
3194,10005468,GARFIELD COUNTY REG JUVENILE DETENTION CENTER,819 FAILING DR,ENID,OK,73701,-999,(580) 234-3347,COUNTY,OPEN,-999,GARFIELD,40047,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.ok.gov/occy/Programs/Office_of_Juvenile_System_Oversight/Facilities/,2020/05/28 00:00:00,IMAGERY/OTHER,2020/01/21 00:00:00,NOT AVAILABLE,JUVENILE,-999,0.00155022000001,193.877599995583,9.30558359868e-08,-97.88791357299995,36.37082656200005
3195,10005484,GARVIN COUNTY JAIL,201 W GRANT,PAULS VALLEY,OK,73075,-999,(405) 238-7591,COUNTY,OPEN,62,GARVIN,40049,USA,922140,CORRECTIONAL INSTITUTIONS,http://garvincountysheriff.net/index.html,2018/04/13 00:00:00,IMAGERY/OTHER,2020/01/21 00:00:00,http://garvincountysheriff.net/index.html,NOT AVAILABLE,-999,0.00172465273699,209.392427670778,1.37793403405e-07,-97.22228323399995,34.740633998500044
3196,10000907,MONTEREY PARK CITY JAIL,320 W NEWMARK AVE,MONTEREY PARK,CA,91754,-999,(626) 307-1245,LOCAL,OPEN,-999,LOS ANGELES,06037,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.montereypark.ca.gov/393/Police,2018/05/16 00:00:00,IMAGERY/OTHER,2019/11/25 00:00:00,https://www.montereypark.ca.gov/Directory.aspx?did=55,NOT AVAILABLE,-999,0.00235992853273,281.360839092067,2.92561936416e-07,-118.1259880575,34.059111794000046
