,id,facilityInternal,agencyInternal,agencyFullNameInternal,stateInternal,company,canonicalFacilityId,createdAt,hidden_override,notes,googlePlaceName,address,longitude,latitude,county,googlePlaceId,state,index_right,FID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,SHAPE_Leng,SHAPE_Le_1,SHAPE_Area,g_name_sim,internal_name_sim,name_override,jurisdiction_override,address_override,longitude_override,latitude_overrride,state_override,county_override,countyFIPS_override,HIFLDID_override,UCLACovid19ID_override
1491,1492, COLUMBIA ANNEX,,,FL,SECURUS,,2021-03-01T17:30:27.468Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,5545,5546,10000396,COLUMBIA CORRECTIONAL INSTITUTION ANNEX,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1408,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1566,0.0125139027532,1529.4690562227347,9.18332221e-06,100,100,,,,,,,,,,
1492,1493, COLUMBIA CI,,,FL,SECURUS,,2021-03-01T17:30:36.249Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,5545,5546,10000396,COLUMBIA CORRECTIONAL INSTITUTION ANNEX,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1408,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1566,0.0125139027532,1529.4690562227347,9.18332221e-06,100,84,,,,,,,,,,
1493,1494, COLUMBIA WORK CAMP,,,FL,SECURUS,,2021-03-01T17:30:47.274Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,5545,5546,10000396,COLUMBIA CORRECTIONAL INSTITUTION ANNEX,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1408,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1566,0.0125139027532,1529.4690562227347,9.18332221e-06,100,62,,,,,,,,,,
2120,2121,CCA LAKE CITY CORRECTIONAL FACILITY,,,FL,SECURUS,,2021-01-07T23:36:04.423Z,,,LAKE CITY CORRECTIONAL FACILITY,"7906 US-90, Lake City, FL 32055, United States",-82.5074157,30.1937179,Columbia County,ChIJaaCOCBSCO4YR0rrC7Rt-yCg,FL,5545,5546,10000396,COLUMBIA CORRECTIONAL INSTITUTION ANNEX,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1408,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1566,0.0125139027532,1529.4690562227347,9.18332221e-06,56,57,,,,,,,,,,
2141,2142, COLUMBIA ANNEX,,,FL,SECURUS,,2021-01-07T23:46:27.537Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,5545,5546,10000396,COLUMBIA CORRECTIONAL INSTITUTION ANNEX,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1408,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1566,0.0125139027532,1529.4690562227347,9.18332221e-06,100,100,,,,,,,,,,
2142,2143, COLUMBIA CI,,,FL,SECURUS,,2021-01-07T23:46:56.244Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,5545,5546,10000396,COLUMBIA CORRECTIONAL INSTITUTION ANNEX,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1408,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1566,0.0125139027532,1529.4690562227347,9.18332221e-06,100,84,,,,,,,,,,
2143,2144, COLUMBIA WORK CAMP,,,FL,SECURUS,,2021-01-07T23:47:31.923Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,5545,5546,10000396,COLUMBIA CORRECTIONAL INSTITUTION ANNEX,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1408,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1566,0.0125139027532,1529.4690562227347,9.18332221e-06,100,62,,,,,,,,,,
1470,1471,CCA LAKE CITY CORRECTIONAL FACILITY,,,FL,SECURUS,,2021-03-01T17:27:43.474Z,,,LAKE CITY CORRECTIONAL FACILITY,"7906 US-90, Lake City, FL 32055, United States",-82.5074157,30.1937179,Columbia County,ChIJaaCOCBSCO4YR0rrC7Rt-yCg,FL,1894,1895,10000393,COLUMBIA WORK CAMP,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,288,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-10-31,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,MINIMUM,-999,0.00621373810579,742.9419707979254,2.405502326e-06,33,34,,,,,,,,,,
1491,1492, COLUMBIA ANNEX,,,FL,SECURUS,,2021-03-01T17:30:27.468Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,1894,1895,10000393,COLUMBIA WORK CAMP,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,288,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-10-31,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,MINIMUM,-999,0.00621373810579,742.9419707979254,2.405502326e-06,62,73,,,,,,,,,,
1492,1493, COLUMBIA CI,,,FL,SECURUS,,2021-03-01T17:30:36.249Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,1894,1895,10000393,COLUMBIA WORK CAMP,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,288,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-10-31,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,MINIMUM,-999,0.00621373810579,742.9419707979254,2.405502326e-06,62,84,,,,,,,,,,
1493,1494, COLUMBIA WORK CAMP,,,FL,SECURUS,,2021-03-01T17:30:47.274Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,1894,1895,10000393,COLUMBIA WORK CAMP,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,288,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-10-31,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,MINIMUM,-999,0.00621373810579,742.9419707979254,2.405502326e-06,62,100,,,,,,,,,,
2120,2121,CCA LAKE CITY CORRECTIONAL FACILITY,,,FL,SECURUS,,2021-01-07T23:36:04.423Z,,,LAKE CITY CORRECTIONAL FACILITY,"7906 US-90, Lake City, FL 32055, United States",-82.5074157,30.1937179,Columbia County,ChIJaaCOCBSCO4YR0rrC7Rt-yCg,FL,1894,1895,10000393,COLUMBIA WORK CAMP,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,288,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-10-31,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,MINIMUM,-999,0.00621373810579,742.9419707979254,2.405502326e-06,33,34,,,,,,,,,,
2141,2142, COLUMBIA ANNEX,,,FL,SECURUS,,2021-01-07T23:46:27.537Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,1894,1895,10000393,COLUMBIA WORK CAMP,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,288,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-10-31,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,MINIMUM,-999,0.00621373810579,742.9419707979254,2.405502326e-06,62,73,,,,,,,,,,
2142,2143, COLUMBIA CI,,,FL,SECURUS,,2021-01-07T23:46:56.244Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,1894,1895,10000393,COLUMBIA WORK CAMP,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,288,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-10-31,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,MINIMUM,-999,0.00621373810579,742.9419707979254,2.405502326e-06,62,84,,,,,,,,,,
2143,2144, COLUMBIA WORK CAMP,,,FL,SECURUS,,2021-01-07T23:47:31.923Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,1894,1895,10000393,COLUMBIA WORK CAMP,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,288,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,http://www.dc.state.fl.us/pub/pop/,2017-10-31,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,MINIMUM,-999,0.00621373810579,742.9419707979254,2.405502326e-06,62,100,,,,,,,,,,
1470,1471,CCA LAKE CITY CORRECTIONAL FACILITY,,,FL,SECURUS,,2021-03-01T17:27:43.474Z,,,LAKE CITY CORRECTIONAL FACILITY,"7906 US-90, Lake City, FL 32055, United States",-82.5074157,30.1937179,Columbia County,ChIJaaCOCBSCO4YR0rrC7Rt-yCg,FL,5544,5545,10000395,COLUMBIA CORRECTIONAL INSTITUTION,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1041,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1427,0.015595851985,1865.2437993561425,1.3785421595e-05,59,59,,,,,,,,,,
1491,1492, COLUMBIA ANNEX,,,FL,SECURUS,,2021-03-01T17:30:27.468Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,5544,5545,10000395,COLUMBIA CORRECTIONAL INSTITUTION,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1041,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1427,0.015595851985,1865.2437993561425,1.3785421595e-05,100,73,,,,,,,,,,
1492,1493, COLUMBIA CI,,,FL,SECURUS,,2021-03-01T17:30:36.249Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,5544,5545,10000395,COLUMBIA CORRECTIONAL INSTITUTION,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1041,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1427,0.015595851985,1865.2437993561425,1.3785421595e-05,100,84,,,,,,,,,,
1493,1494, COLUMBIA WORK CAMP,,,FL,SECURUS,,2021-03-01T17:30:47.274Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,5544,5545,10000395,COLUMBIA CORRECTIONAL INSTITUTION,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1041,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1427,0.015595851985,1865.2437993561425,1.3785421595e-05,100,62,,,,,,,,,,
2120,2121,CCA LAKE CITY CORRECTIONAL FACILITY,,,FL,SECURUS,,2021-01-07T23:36:04.423Z,,,LAKE CITY CORRECTIONAL FACILITY,"7906 US-90, Lake City, FL 32055, United States",-82.5074157,30.1937179,Columbia County,ChIJaaCOCBSCO4YR0rrC7Rt-yCg,FL,5544,5545,10000395,COLUMBIA CORRECTIONAL INSTITUTION,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1041,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1427,0.015595851985,1865.2437993561425,1.3785421595e-05,59,59,,,,,,,,,,
2141,2142, COLUMBIA ANNEX,,,FL,SECURUS,,2021-01-07T23:46:27.537Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,5544,5545,10000395,COLUMBIA CORRECTIONAL INSTITUTION,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1041,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1427,0.015595851985,1865.2437993561425,1.3785421595e-05,100,73,,,,,,,,,,
2142,2143, COLUMBIA CI,,,FL,SECURUS,,2021-01-07T23:46:56.244Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,5544,5545,10000395,COLUMBIA CORRECTIONAL INSTITUTION,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1041,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1427,0.015595851985,1865.2437993561425,1.3785421595e-05,100,84,,,,,,,,,,
2143,2144, COLUMBIA WORK CAMP,,,FL,SECURUS,,2021-01-07T23:47:31.923Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,5544,5545,10000395,COLUMBIA CORRECTIONAL INSTITUTION,216 SE CORRECTIONS WAY,LAKE CITY,FL,32025,2013,(386) 754-7600,STATE,OPEN,1041,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.dc.state.fl.us/org/facilitydir.html",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.dc.state.fl.us/ci/index.html,CLOSE,1427,0.015595851985,1865.2437993561425,1.3785421595e-05,100,62,,,,,,,,,,
1470,1471,CCA LAKE CITY CORRECTIONAL FACILITY,,,FL,SECURUS,,2021-03-01T17:27:43.474Z,,,LAKE CITY CORRECTIONAL FACILITY,"7906 US-90, Lake City, FL 32055, United States",-82.5074157,30.1937179,Columbia County,ChIJaaCOCBSCO4YR0rrC7Rt-yCg,FL,4846,4847,10000394,LAKE CITY CORRECTIONAL FACILITY,7906 EAST HIGHWAY 90,LAKE CITY,FL,32055,6290,(386) 755-3379,STATE,OPEN,876,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.cca.com/locations",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.cca.com/locations,CLOSE,893,0.00797498043236,945.7384227979244,4.283631151e-06,100,100,,,,,,,,,,
1491,1492, COLUMBIA ANNEX,,,FL,SECURUS,,2021-03-01T17:30:27.468Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,4846,4847,10000394,LAKE CITY CORRECTIONAL FACILITY,7906 EAST HIGHWAY 90,LAKE CITY,FL,32055,6290,(386) 755-3379,STATE,OPEN,876,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.cca.com/locations",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.cca.com/locations,CLOSE,893,0.00797498043236,945.7384227979244,4.283631151e-06,59,27,,,,,,,,,,
1492,1493, COLUMBIA CI,,,FL,SECURUS,,2021-03-01T17:30:36.249Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,4846,4847,10000394,LAKE CITY CORRECTIONAL FACILITY,7906 EAST HIGHWAY 90,LAKE CITY,FL,32055,6290,(386) 755-3379,STATE,OPEN,876,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.cca.com/locations",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.cca.com/locations,CLOSE,893,0.00797498043236,945.7384227979244,4.283631151e-06,59,38,,,,,,,,,,
1493,1494, COLUMBIA WORK CAMP,,,FL,SECURUS,,2021-03-01T17:30:47.274Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,4846,4847,10000394,LAKE CITY CORRECTIONAL FACILITY,7906 EAST HIGHWAY 90,LAKE CITY,FL,32055,6290,(386) 755-3379,STATE,OPEN,876,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.cca.com/locations",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.cca.com/locations,CLOSE,893,0.00797498043236,945.7384227979244,4.283631151e-06,59,33,,,,,,,,,,
2120,2121,CCA LAKE CITY CORRECTIONAL FACILITY,,,FL,SECURUS,,2021-01-07T23:36:04.423Z,,,LAKE CITY CORRECTIONAL FACILITY,"7906 US-90, Lake City, FL 32055, United States",-82.5074157,30.1937179,Columbia County,ChIJaaCOCBSCO4YR0rrC7Rt-yCg,FL,4846,4847,10000394,LAKE CITY CORRECTIONAL FACILITY,7906 EAST HIGHWAY 90,LAKE CITY,FL,32055,6290,(386) 755-3379,STATE,OPEN,876,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.cca.com/locations",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.cca.com/locations,CLOSE,893,0.00797498043236,945.7384227979244,4.283631151e-06,100,100,,,,,,,,,,
2141,2142, COLUMBIA ANNEX,,,FL,SECURUS,,2021-01-07T23:46:27.537Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,4846,4847,10000394,LAKE CITY CORRECTIONAL FACILITY,7906 EAST HIGHWAY 90,LAKE CITY,FL,32055,6290,(386) 755-3379,STATE,OPEN,876,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.cca.com/locations",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.cca.com/locations,CLOSE,893,0.00797498043236,945.7384227979244,4.283631151e-06,59,27,,,,,,,,,,
2142,2143, COLUMBIA CI,,,FL,SECURUS,,2021-01-07T23:46:56.244Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,4846,4847,10000394,LAKE CITY CORRECTIONAL FACILITY,7906 EAST HIGHWAY 90,LAKE CITY,FL,32055,6290,(386) 755-3379,STATE,OPEN,876,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.cca.com/locations",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.cca.com/locations,CLOSE,893,0.00797498043236,945.7384227979244,4.283631151e-06,59,38,,,,,,,,,,
2143,2144, COLUMBIA WORK CAMP,,,FL,SECURUS,,2021-01-07T23:47:31.923Z,,,COLUMBIA CORRECTIONAL INSTITUTION,"216 SE Corrections Way, Lake City, FL 32025, United States",-82.5027676,30.193184,Columbia County,ChIJq19h_etG74gRiXpW5CjE-Tw,FL,4846,4847,10000394,LAKE CITY CORRECTIONAL FACILITY,7906 EAST HIGHWAY 90,LAKE CITY,FL,32055,6290,(386) 755-3379,STATE,OPEN,876,COLUMBIA,12023,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://www.cca.com/locations",2017-09-30,IMAGERY/OTHER,2019-12-12,http://www.cca.com/locations,CLOSE,893,0.00797498043236,945.7384227979244,4.283631151e-06,59,33,,,,,,,,,,
1471,1472,CLAY COUNTY JAIL,,,FL,SECURUS,,2021-03-01T17:27:50.480Z,,,CLAY COUNTY JAIL,"901 N Orange Ave, Green Cove Springs, FL 32043, United States",-81.6867134,30.00363819999999,Clay County,ChIJA3hQhabQ5YgRz87SwjqmfMQ,FL,6221,6222,10004578,CLAY COUNTY JAIL / SHERIFF,901 NORTH ORANGE AVENUE,GREEN COVE SPRINGS,FL,32043,-999,(904) 529-5952,COUNTY,OPEN,372,CLAY,12019,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/jails/, https://www.claysheriff.com/",2018-02-20,IMAGERY/OTHER,2019-12-12,https://www.claysheriff.com/departments/detention-jail/,NOT AVAILABLE,480,0.00462182170924,558.4068666280377,9.45689797e-07,100,100,,,,,,,,,,
2121,2122,CLAY COUNTY JAIL,,,FL,SECURUS,,2021-01-07T23:36:34.632Z,,,CLAY COUNTY JAIL,"901 N Orange Ave, Green Cove Springs, FL 32043, United States",-81.6867134,30.00363819999999,Clay County,ChIJA3hQhabQ5YgRz87SwjqmfMQ,FL,6221,6222,10004578,CLAY COUNTY JAIL / SHERIFF,901 NORTH ORANGE AVENUE,GREEN COVE SPRINGS,FL,32043,-999,(904) 529-5952,COUNTY,OPEN,372,CLAY,12019,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/jails/, https://www.claysheriff.com/",2018-02-20,IMAGERY/OTHER,2019-12-12,https://www.claysheriff.com/departments/detention-jail/,NOT AVAILABLE,480,0.00462182170924,558.4068666280377,9.45689797e-07,100,100,,,,,,,,,,
1472,1473,COLLIER COUNTY JAIL CENTER,,,FL,SECURUS,,2021-03-01T17:27:57.694Z,,,COLLIER COUNTY SHERIFF'S OFFICE - NAPLES JAIL CENTER,"3347 Tamiami Trail E, Naples, FL 34112, United States",-81.7639102,26.1283907,Collier County,ChIJq6qqqrrj2ogRBx1cejjQER4,FL,6223,6224,10000529,COLLIER COUNTY NAPLES JAIL,3347 TAMIAMI TRAIL E,NAPLES,FL,34112,4434,(239) 252-9504,COUNTY,OPEN,763,COLLIER,12021,USA,922140,CORRECTIONAL INSTITUTIONS,https://www.colliersheriff.org/my-ccso,2018-02-20,IMAGERY/OTHER,2019-12-12,https://www.colliersheriff.org/my-ccso,MAXIMUM,-999,0.00580045714037,686.8739507026147,1.35640028e-06,100,85,,,,,,,,,,
